date,ticker,field,value
2015-04-07,MEXBOL Index,PX_VOLUME,246886000.0
2015-04-08,MEXBOL Index,PX_OPEN,44994.3
2015-04-08,MEXBOL Index,PX_LAST,44980.56
2015-04-08,MEXBOL Index,PX_LOW,44902.48
2015-04-08,MEXBOL Index,PX_HIGH,45333.97
2015-04-08,MEXBOL Index,PX_VOLUME,260050300.0
2015-04-09,MEXBOL Index,PX_OPEN,44980.56
2015-04-09,MEXBOL Index,PX_LAST,44913.27
2015-04-09,MEXBOL Index,PX_LOW,44891.79
2015-04-09,MEXBOL Index,PX_HIGH,45218.75
2015-04-09,MEXBOL Index,PX_VOLUME,195745300.0
2015-04-10,MEXBOL Index,PX_OPEN,44913.94
2015-04-10,MEXBOL Index,PX_LAST,44882.01
2015-04-10,MEXBOL Index,PX_LOW,44745.03
2015-04-10,MEXBOL Index,PX_HIGH,45009.61
2015-04-10,MEXBOL Index,PX_VOLUME,172240900.0
2015-04-13,MEXBOL Index,PX_OPEN,44881.37
2015-04-13,MEXBOL Index,PX_LAST,44994.56
2015-04-13,MEXBOL Index,PX_LOW,44864.38
2015-04-13,MEXBOL Index,PX_HIGH,45061.68
2015-04-13,MEXBOL Index,PX_VOLUME,156066800.0
2015-04-14,MEXBOL Index,PX_OPEN,44989.17
2015-04-14,MEXBOL Index,PX_LAST,45004.52
2015-04-14,MEXBOL Index,PX_LOW,44773.56
2015-04-14,MEXBOL Index,PX_HIGH,45072.9
2015-04-14,MEXBOL Index,PX_VOLUME,188856800.0
2015-04-15,MEXBOL Index,PX_OPEN,45003.47
2015-04-15,MEXBOL Index,PX_LAST,45262.94
2015-04-15,MEXBOL Index,PX_LOW,45001.18
2015-04-15,MEXBOL Index,PX_HIGH,45443.02
2015-04-15,MEXBOL Index,PX_VOLUME,242357900.0
2015-04-16,MEXBOL Index,PX_OPEN,45256.47
2015-04-16,MEXBOL Index,PX_LAST,45480.23
2015-04-16,MEXBOL Index,PX_LOW,45094.05
2015-04-16,MEXBOL Index,PX_HIGH,45483.26
2015-04-16,MEXBOL Index,PX_VOLUME,186965900.0
2015-04-17,MEXBOL Index,PX_OPEN,45482.24
2015-04-17,MEXBOL Index,PX_LAST,45012.37
2015-04-17,MEXBOL Index,PX_LOW,45012.3
2015-04-17,MEXBOL Index,PX_HIGH,45485.74
2015-04-17,MEXBOL Index,PX_VOLUME,163085600.0
2015-04-20,MEXBOL Index,PX_OPEN,45019.62
2015-04-20,MEXBOL Index,PX_LAST,45077.81
2015-04-20,MEXBOL Index,PX_LOW,44958.69
2015-04-20,MEXBOL Index,PX_HIGH,45206.28
2015-04-20,MEXBOL Index,PX_VOLUME,157511600.0
2015-04-21,MEXBOL Index,PX_OPEN,45077.44
2015-04-21,MEXBOL Index,PX_LAST,45296.91
2015-04-21,MEXBOL Index,PX_LOW,45077.44
2015-04-21,MEXBOL Index,PX_HIGH,45433.17
2015-04-21,MEXBOL Index,PX_VOLUME,188551700.0
2015-04-22,MEXBOL Index,PX_OPEN,45294.25
2015-04-22,MEXBOL Index,PX_LAST,45232.04
2015-04-22,MEXBOL Index,PX_LOW,45077.57
2015-04-22,MEXBOL Index,PX_HIGH,45294.25
2015-04-22,MEXBOL Index,PX_VOLUME,226542000.0
2015-04-23,MEXBOL Index,PX_OPEN,45226.11
2015-04-23,MEXBOL Index,PX_LAST,45418.83
2015-04-23,MEXBOL Index,PX_LOW,45027.5
2015-04-23,MEXBOL Index,PX_HIGH,45473.84
2015-04-23,MEXBOL Index,PX_VOLUME,183207000.0
2015-04-24,MEXBOL Index,PX_OPEN,45418.58
2015-04-24,MEXBOL Index,PX_LAST,45773.31
2015-04-24,MEXBOL Index,PX_LOW,45248.98
2015-04-24,MEXBOL Index,PX_HIGH,45773.31
2015-04-24,MEXBOL Index,PX_VOLUME,207004400.0
2015-04-27,MEXBOL Index,PX_OPEN,45767.08
2015-04-27,MEXBOL Index,PX_LAST,45512.38
2015-04-27,MEXBOL Index,PX_LOW,45490.25
2015-04-27,MEXBOL Index,PX_HIGH,46078.07
2015-04-27,MEXBOL Index,PX_VOLUME,196190700.0
2015-04-28,MEXBOL Index,PX_OPEN,45514.04
2015-04-28,MEXBOL Index,PX_LAST,45338.36
2015-04-28,MEXBOL Index,PX_LOW,45216.04
2015-04-28,MEXBOL Index,PX_HIGH,45594.14
2015-04-28,MEXBOL Index,PX_VOLUME,181639000.0
2015-04-29,MEXBOL Index,PX_OPEN,45338.36
2015-04-29,MEXBOL Index,PX_LAST,44942.23
2015-04-29,MEXBOL Index,PX_LOW,44895.85
2015-04-29,MEXBOL Index,PX_HIGH,45378.67
2015-04-29,MEXBOL Index,PX_VOLUME,182335900.0
2015-04-30,MEXBOL Index,PX_OPEN,44950.32
2015-04-30,MEXBOL Index,PX_LAST,44582.39
2015-04-30,MEXBOL Index,PX_LOW,44581.7
2015-04-30,MEXBOL Index,PX_HIGH,45129.47
2015-04-30,MEXBOL Index,PX_VOLUME,310562600.0
2015-05-04,MEXBOL Index,PX_OPEN,44589.1
2015-05-04,MEXBOL Index,PX_LAST,45238.47
2015-05-04,MEXBOL Index,PX_LOW,44586.94
2015-05-04,MEXBOL Index,PX_HIGH,45264.54
2015-05-04,MEXBOL Index,PX_VOLUME,184478000.0
2015-05-05,MEXBOL Index,PX_OPEN,45237.12
2015-05-05,MEXBOL Index,PX_LAST,45091.33
2015-05-05,MEXBOL Index,PX_LOW,45061.33
2015-05-05,MEXBOL Index,PX_HIGH,45479.16
2015-05-05,MEXBOL Index,PX_VOLUME,248496100.0
2015-05-06,MEXBOL Index,PX_OPEN,45078.58
2015-05-06,MEXBOL Index,PX_LAST,44853.26
2015-05-06,MEXBOL Index,PX_LOW,44655.11
2015-05-06,MEXBOL Index,PX_HIGH,45112.09
2015-05-06,MEXBOL Index,PX_VOLUME,210578300.0
2015-05-07,MEXBOL Index,PX_OPEN,44848.46
2015-05-07,MEXBOL Index,PX_LAST,44768.8
2015-05-07,MEXBOL Index,PX_LOW,44704.28
2015-05-07,MEXBOL Index,PX_HIGH,45010.77
2015-05-07,MEXBOL Index,PX_VOLUME,181863800.0
2015-05-08,MEXBOL Index,PX_OPEN,44770.08
2015-05-08,MEXBOL Index,PX_LAST,45125.95
2015-05-08,MEXBOL Index,PX_LOW,44770.08
2015-05-08,MEXBOL Index,PX_HIGH,45126.04
2015-05-08,MEXBOL Index,PX_VOLUME,251353100.0
2015-05-11,MEXBOL Index,PX_OPEN,45125.48
2015-05-11,MEXBOL Index,PX_LAST,45179.97
2015-05-11,MEXBOL Index,PX_LOW,44950.62
2015-05-11,MEXBOL Index,PX_HIGH,45245.71
2015-05-11,MEXBOL Index,PX_VOLUME,140835500.0
2015-05-12,MEXBOL Index,PX_OPEN,45180.24
2015-05-12,MEXBOL Index,PX_LAST,44950.49
2015-05-12,MEXBOL Index,PX_LOW,44849.85
2015-05-12,MEXBOL Index,PX_HIGH,45180.24
2015-05-12,MEXBOL Index,PX_VOLUME,178492900.0
2015-05-13,MEXBOL Index,PX_OPEN,44939.57
2015-05-13,MEXBOL Index,PX_LAST,45038.14
2015-05-13,MEXBOL Index,PX_LOW,44885.91
2015-05-13,MEXBOL Index,PX_HIGH,45120.7
2015-05-13,MEXBOL Index,PX_VOLUME,149514000.0
2015-05-14,MEXBOL Index,PX_OPEN,45048.94
2015-05-14,MEXBOL Index,PX_LAST,45271.46
2015-05-14,MEXBOL Index,PX_LOW,44980.21
2015-05-14,MEXBOL Index,PX_HIGH,45350.24
2015-05-14,MEXBOL Index,PX_VOLUME,147457800.0
2015-05-15,MEXBOL Index,PX_OPEN,45272.39
2015-05-15,MEXBOL Index,PX_LAST,45332.8
2015-05-15,MEXBOL Index,PX_LOW,45147.91
2015-05-15,MEXBOL Index,PX_HIGH,45357.44
2015-05-15,MEXBOL Index,PX_VOLUME,124333000.0
2015-05-18,MEXBOL Index,PX_OPEN,45330.1
2015-05-18,MEXBOL Index,PX_LAST,45408.34
2015-05-18,MEXBOL Index,PX_LOW,45134.22
2015-05-18,MEXBOL Index,PX_HIGH,45413.49
2015-05-18,MEXBOL Index,PX_VOLUME,126497000.0
2015-05-19,MEXBOL Index,PX_OPEN,45410.23
2015-05-19,MEXBOL Index,PX_LAST,45311.75
2015-05-19,MEXBOL Index,PX_LOW,45245.87
2015-05-19,MEXBOL Index,PX_HIGH,45540.68
2015-05-19,MEXBOL Index,PX_VOLUME,182060500.0
2015-05-20,MEXBOL Index,PX_OPEN,45313.67
2015-05-20,MEXBOL Index,PX_LAST,45283.47
2015-05-20,MEXBOL Index,PX_LOW,45191.6
2015-05-20,MEXBOL Index,PX_HIGH,45474.18
2015-05-20,MEXBOL Index,PX_VOLUME,143860600.0
2015-05-21,MEXBOL Index,PX_OPEN,45284.61
2015-05-21,MEXBOL Index,PX_LAST,45097.39
2015-05-21,MEXBOL Index,PX_LOW,45075.77
2015-05-21,MEXBOL Index,PX_HIGH,45300.08
2015-05-21,MEXBOL Index,PX_VOLUME,153439200.0
2015-05-22,MEXBOL Index,PX_OPEN,45097.39
2015-05-22,MEXBOL Index,PX_LAST,44874.04
2015-05-22,MEXBOL Index,PX_LOW,44807.73
2015-05-22,MEXBOL Index,PX_HIGH,45192.9
2015-05-22,MEXBOL Index,PX_VOLUME,149453800.0
2015-05-25,MEXBOL Index,PX_OPEN,44874.12
2015-05-25,MEXBOL Index,PX_LAST,44852.29
2015-05-25,MEXBOL Index,PX_LOW,44732.97
2015-05-25,MEXBOL Index,PX_HIGH,44949.99
2015-05-25,MEXBOL Index,PX_VOLUME,27476700.0
2015-05-26,MEXBOL Index,PX_OPEN,44855.0
2015-05-26,MEXBOL Index,PX_LAST,44401.4
2015-05-26,MEXBOL Index,PX_LOW,44383.54
2015-05-26,MEXBOL Index,PX_HIGH,44858.89
2015-05-26,MEXBOL Index,PX_VOLUME,217242200.0
2015-05-27,MEXBOL Index,PX_OPEN,44397.08
2015-05-27,MEXBOL Index,PX_LAST,44682.59
2015-05-27,MEXBOL Index,PX_LOW,44124.59
2015-05-27,MEXBOL Index,PX_HIGH,44684.19
2015-05-27,MEXBOL Index,PX_VOLUME,206188600.0
2015-05-28,MEXBOL Index,PX_OPEN,44668.98
2015-05-28,MEXBOL Index,PX_LAST,44807.31
2015-05-28,MEXBOL Index,PX_LOW,44508.77
2015-05-28,MEXBOL Index,PX_HIGH,44817.64
2015-05-28,MEXBOL Index,PX_VOLUME,178539900.0
2015-05-29,MEXBOL Index,PX_OPEN,44801.36
2015-05-29,MEXBOL Index,PX_LAST,44703.62
2015-05-29,MEXBOL Index,PX_LOW,44603.62
2015-05-29,MEXBOL Index,PX_HIGH,44845.13
2015-05-29,MEXBOL Index,PX_VOLUME,608835800.0
2015-06-01,MEXBOL Index,PX_OPEN,44699.56
2015-06-01,MEXBOL Index,PX_LAST,44760.1
2015-06-01,MEXBOL Index,PX_LOW,44570.01
2015-06-01,MEXBOL Index,PX_HIGH,44788.59
2015-06-01,MEXBOL Index,PX_VOLUME,194066900.0
2015-06-02,MEXBOL Index,PX_OPEN,44752.53
2015-06-02,MEXBOL Index,PX_LAST,44931.48
2015-06-02,MEXBOL Index,PX_LOW,44572.88
2015-06-02,MEXBOL Index,PX_HIGH,45053.51
2015-06-02,MEXBOL Index,PX_VOLUME,230389100.0
2015-06-03,MEXBOL Index,PX_OPEN,44932.29
2015-06-03,MEXBOL Index,PX_LAST,44732.72
2015-06-03,MEXBOL Index,PX_LOW,44732.56
2015-06-03,MEXBOL Index,PX_HIGH,45208.48
2015-06-03,MEXBOL Index,PX_VOLUME,196870700.0
2015-06-04,MEXBOL Index,PX_OPEN,44729.21
2015-06-04,MEXBOL Index,PX_LAST,44561.11
2015-06-04,MEXBOL Index,PX_LOW,44478.29
2015-06-04,MEXBOL Index,PX_HIGH,44844.74
2015-06-04,MEXBOL Index,PX_VOLUME,200548700.0
2015-06-05,MEXBOL Index,PX_OPEN,44559.48
2015-06-05,MEXBOL Index,PX_LAST,44561.94
2015-06-05,MEXBOL Index,PX_LOW,44481.94
2015-06-05,MEXBOL Index,PX_HIGH,44847.96
2015-06-05,MEXBOL Index,PX_VOLUME,142671700.0
2015-06-08,MEXBOL Index,PX_OPEN,44559.78
2015-06-08,MEXBOL Index,PX_LAST,44544.05
2015-06-08,MEXBOL Index,PX_LOW,44338.22
2015-06-08,MEXBOL Index,PX_HIGH,44596.19
2015-06-08,MEXBOL Index,PX_VOLUME,108436200.0
2015-06-09,MEXBOL Index,PX_OPEN,44544.35
2015-06-09,MEXBOL Index,PX_LAST,44519.21
2015-06-09,MEXBOL Index,PX_LOW,44385.77
2015-06-09,MEXBOL Index,PX_HIGH,44686.07
2015-06-09,MEXBOL Index,PX_VOLUME,171254400.0
2015-06-10,MEXBOL Index,PX_OPEN,44528.67
2015-06-10,MEXBOL Index,PX_LAST,44578.28
2015-06-10,MEXBOL Index,PX_LOW,44528.67
2015-06-10,MEXBOL Index,PX_HIGH,44758.41
2015-06-10,MEXBOL Index,PX_VOLUME,231795800.0
2015-06-11,MEXBOL Index,PX_OPEN,44579.36
2015-06-11,MEXBOL Index,PX_LAST,44624.74
2015-06-11,MEXBOL Index,PX_LOW,44527.18
2015-06-11,MEXBOL Index,PX_HIGH,44753.96
2015-06-11,MEXBOL Index,PX_VOLUME,177042400.0
2015-06-12,MEXBOL Index,PX_OPEN,44626.9
2015-06-12,MEXBOL Index,PX_LAST,44692.5
2015-06-12,MEXBOL Index,PX_LOW,44469.48
2015-06-12,MEXBOL Index,PX_HIGH,44796.84
2015-06-12,MEXBOL Index,PX_VOLUME,155170900.0
2015-06-15,MEXBOL Index,PX_OPEN,44697.36
2015-06-15,MEXBOL Index,PX_LAST,44395.76
2015-06-15,MEXBOL Index,PX_LOW,44217.04
2015-06-15,MEXBOL Index,PX_HIGH,44698.06
2015-06-15,MEXBOL Index,PX_VOLUME,147201800.0
2015-06-16,MEXBOL Index,PX_OPEN,44389.54
2015-06-16,MEXBOL Index,PX_LAST,44722.28
2015-06-16,MEXBOL Index,PX_LOW,44139.72
2015-06-16,MEXBOL Index,PX_HIGH,44812.64
2015-06-16,MEXBOL Index,PX_VOLUME,155572900.0
2015-06-17,MEXBOL Index,PX_OPEN,44719.58
2015-06-17,MEXBOL Index,PX_LAST,44792.04
2015-06-17,MEXBOL Index,PX_LOW,44666.41
2015-06-17,MEXBOL Index,PX_HIGH,44889.61
2015-06-17,MEXBOL Index,PX_VOLUME,211061900.0
2015-06-18,MEXBOL Index,PX_OPEN,44788.79
2015-06-18,MEXBOL Index,PX_LAST,45120.79
2015-06-18,MEXBOL Index,PX_LOW,44732.27
2015-06-18,MEXBOL Index,PX_HIGH,45159.38
2015-06-18,MEXBOL Index,PX_VOLUME,152595900.0
2015-06-19,MEXBOL Index,PX_OPEN,45120.77
2015-06-19,MEXBOL Index,PX_LAST,44973.41
2015-06-19,MEXBOL Index,PX_LOW,44933.82
2015-06-19,MEXBOL Index,PX_HIGH,45177.08
2015-06-19,MEXBOL Index,PX_VOLUME,406970500.0
2015-06-22,MEXBOL Index,PX_OPEN,44971.25
2015-06-22,MEXBOL Index,PX_LAST,45224.98
2015-06-22,MEXBOL Index,PX_LOW,44969.03
2015-06-22,MEXBOL Index,PX_HIGH,45272.15
2015-06-22,MEXBOL Index,PX_VOLUME,134600200.0
2015-06-23,MEXBOL Index,PX_OPEN,45225.72
2015-06-23,MEXBOL Index,PX_LAST,45454.15
2015-06-23,MEXBOL Index,PX_LOW,45224.51
2015-06-23,MEXBOL Index,PX_HIGH,45512.63
2015-06-23,MEXBOL Index,PX_VOLUME,156389100.0
2015-06-24,MEXBOL Index,PX_OPEN,45453.34
2015-06-24,MEXBOL Index,PX_LAST,45424.94
2015-06-24,MEXBOL Index,PX_LOW,45280.28
2015-06-24,MEXBOL Index,PX_HIGH,45514.01
2015-06-24,MEXBOL Index,PX_VOLUME,174347200.0
2015-06-25,MEXBOL Index,PX_OPEN,45420.07
2015-06-25,MEXBOL Index,PX_LAST,45377.12
2015-06-25,MEXBOL Index,PX_LOW,45232.46
2015-06-25,MEXBOL Index,PX_HIGH,45532.81
2015-06-25,MEXBOL Index,PX_VOLUME,178982900.0
2015-06-26,MEXBOL Index,PX_OPEN,45381.38
2015-06-26,MEXBOL Index,PX_LAST,45566.33
2015-06-26,MEXBOL Index,PX_LOW,45332.44
2015-06-26,MEXBOL Index,PX_HIGH,45630.19
2015-06-26,MEXBOL Index,PX_VOLUME,146731300.0
2015-06-29,MEXBOL Index,PX_OPEN,45556.87
2015-06-29,MEXBOL Index,PX_LAST,44710.35
2015-06-29,MEXBOL Index,PX_LOW,44710.35
2015-06-29,MEXBOL Index,PX_HIGH,45556.87
2015-06-29,MEXBOL Index,PX_VOLUME,197360900.0
2015-06-30,MEXBOL Index,PX_OPEN,44711.43
2015-06-30,MEXBOL Index,PX_LAST,45053.7
2015-06-30,MEXBOL Index,PX_LOW,44585.59
2015-06-30,MEXBOL Index,PX_HIGH,45054.08
2015-06-30,MEXBOL Index,PX_VOLUME,276841100.0
2015-07-01,MEXBOL Index,PX_OPEN,45052.89
2015-07-01,MEXBOL Index,PX_LAST,44928.52
2015-07-01,MEXBOL Index,PX_LOW,44928.49
2015-07-01,MEXBOL Index,PX_HIGH,45298.55
2015-07-01,MEXBOL Index,PX_VOLUME,180849500.0
2015-07-02,MEXBOL Index,PX_OPEN,44928.52
2015-07-02,MEXBOL Index,PX_LAST,45175.58
2015-07-02,MEXBOL Index,PX_LOW,44917.82
2015-07-02,MEXBOL Index,PX_HIGH,45342.0
2015-07-02,MEXBOL Index,PX_VOLUME,216311300.0
2015-07-03,MEXBOL Index,PX_OPEN,45174.39
2015-07-03,MEXBOL Index,PX_LAST,45065.47
2015-07-03,MEXBOL Index,PX_LOW,44982.32
2015-07-03,MEXBOL Index,PX_HIGH,45174.39
2015-07-03,MEXBOL Index,PX_VOLUME,38623900.0
2015-07-06,MEXBOL Index,PX_OPEN,45062.18
2015-07-06,MEXBOL Index,PX_LAST,44794.01
2015-07-06,MEXBOL Index,PX_LOW,44635.82
2015-07-06,MEXBOL Index,PX_HIGH,45062.18
2015-07-06,MEXBOL Index,PX_VOLUME,154025500.0
2015-07-07,MEXBOL Index,PX_OPEN,44792.85
2015-07-07,MEXBOL Index,PX_LAST,45017.75
2015-07-07,MEXBOL Index,PX_LOW,44196.34
2015-07-07,MEXBOL Index,PX_HIGH,45027.61
2015-07-07,MEXBOL Index,PX_VOLUME,229456400.0
2015-07-08,MEXBOL Index,PX_OPEN,45004.77
2015-07-08,MEXBOL Index,PX_LAST,44497.74
2015-07-08,MEXBOL Index,PX_LOW,44441.37
2015-07-08,MEXBOL Index,PX_HIGH,45009.53
2015-07-08,MEXBOL Index,PX_VOLUME,216762300.0
2015-07-09,MEXBOL Index,PX_OPEN,44499.74
2015-07-09,MEXBOL Index,PX_LAST,44564.32
2015-07-09,MEXBOL Index,PX_LOW,44499.74
2015-07-09,MEXBOL Index,PX_HIGH,44922.61
2015-07-09,MEXBOL Index,PX_VOLUME,186046000.0
2015-07-10,MEXBOL Index,PX_OPEN,44558.1
2015-07-10,MEXBOL Index,PX_LAST,44915.98
2015-07-10,MEXBOL Index,PX_LOW,44558.1
2015-07-10,MEXBOL Index,PX_HIGH,44980.29
2015-07-10,MEXBOL Index,PX_VOLUME,170326000.0
2015-07-13,MEXBOL Index,PX_OPEN,44933.86
2015-07-13,MEXBOL Index,PX_LAST,44990.39
2015-07-13,MEXBOL Index,PX_LOW,44916.48
2015-07-13,MEXBOL Index,PX_HIGH,45184.8
2015-07-13,MEXBOL Index,PX_VOLUME,135605400.0
2015-07-14,MEXBOL Index,PX_OPEN,44990.46
2015-07-14,MEXBOL Index,PX_LAST,45136.69
2015-07-14,MEXBOL Index,PX_LOW,44747.32
2015-07-14,MEXBOL Index,PX_HIGH,45194.69
2015-07-14,MEXBOL Index,PX_VOLUME,139332100.0
2015-07-15,MEXBOL Index,PX_OPEN,45136.16
2015-07-15,MEXBOL Index,PX_LAST,45107.13
2015-07-15,MEXBOL Index,PX_LOW,45018.79
2015-07-15,MEXBOL Index,PX_HIGH,45179.52
2015-07-15,MEXBOL Index,PX_VOLUME,144196900.0
2015-07-16,MEXBOL Index,PX_OPEN,45111.73
2015-07-16,MEXBOL Index,PX_LAST,45344.9
2015-07-16,MEXBOL Index,PX_LOW,45111.73
2015-07-16,MEXBOL Index,PX_HIGH,45461.94
2015-07-16,MEXBOL Index,PX_VOLUME,127898600.0
2015-07-17,MEXBOL Index,PX_OPEN,45347.81
2015-07-17,MEXBOL Index,PX_LAST,45325.38
2015-07-17,MEXBOL Index,PX_LOW,45087.49
2015-07-17,MEXBOL Index,PX_HIGH,45387.69
2015-07-17,MEXBOL Index,PX_VOLUME,140981800.0
2015-07-20,MEXBOL Index,PX_OPEN,45325.58
2015-07-20,MEXBOL Index,PX_LAST,45567.99
2015-07-20,MEXBOL Index,PX_LOW,45228.19
2015-07-20,MEXBOL Index,PX_HIGH,45655.73
2015-07-20,MEXBOL Index,PX_VOLUME,111178300.0
2015-07-21,MEXBOL Index,PX_OPEN,45568.62
2015-07-21,MEXBOL Index,PX_LAST,45401.23
2015-07-21,MEXBOL Index,PX_LOW,45387.81
2015-07-21,MEXBOL Index,PX_HIGH,45664.77
2015-07-21,MEXBOL Index,PX_VOLUME,205146300.0
2015-07-22,MEXBOL Index,PX_OPEN,45394.2
2015-07-22,MEXBOL Index,PX_LAST,44670.42
2015-07-22,MEXBOL Index,PX_LOW,44660.36
2015-07-22,MEXBOL Index,PX_HIGH,45447.08
2015-07-22,MEXBOL Index,PX_VOLUME,316015500.0
2015-07-23,MEXBOL Index,PX_OPEN,44671.29
2015-07-23,MEXBOL Index,PX_LAST,44836.33
2015-07-23,MEXBOL Index,PX_LOW,44599.53
2015-07-23,MEXBOL Index,PX_HIGH,44894.74
2015-07-23,MEXBOL Index,PX_VOLUME,247278900.0
2015-07-24,MEXBOL Index,PX_OPEN,44840.25
2015-07-24,MEXBOL Index,PX_LAST,44249.49
2015-07-24,MEXBOL Index,PX_LOW,44209.53
2015-07-24,MEXBOL Index,PX_HIGH,44898.13
2015-07-24,MEXBOL Index,PX_VOLUME,269086100.0
2015-07-27,MEXBOL Index,PX_OPEN,44243.0
2015-07-27,MEXBOL Index,PX_LAST,43713.72
2015-07-27,MEXBOL Index,PX_LOW,43713.72
2015-07-27,MEXBOL Index,PX_HIGH,44246.9
2015-07-27,MEXBOL Index,PX_VOLUME,186953000.0
2015-07-28,MEXBOL Index,PX_OPEN,43715.62
2015-07-28,MEXBOL Index,PX_LAST,44222.97
2015-07-28,MEXBOL Index,PX_LOW,43715.62
2015-07-28,MEXBOL Index,PX_HIGH,44241.52
2015-07-28,MEXBOL Index,PX_VOLUME,295793200.0
2015-07-29,MEXBOL Index,PX_OPEN,44215.4
2015-07-29,MEXBOL Index,PX_LAST,44471.29
2015-07-29,MEXBOL Index,PX_LOW,44058.89
2015-07-29,MEXBOL Index,PX_HIGH,44566.88
2015-07-29,MEXBOL Index,PX_VOLUME,202919600.0
2015-07-30,MEXBOL Index,PX_OPEN,44470.66
2015-07-30,MEXBOL Index,PX_LAST,44373.31
2015-07-30,MEXBOL Index,PX_LOW,44177.87
2015-07-30,MEXBOL Index,PX_HIGH,44470.66
2015-07-30,MEXBOL Index,PX_VOLUME,167816800.0
2015-07-31,MEXBOL Index,PX_OPEN,44374.46
2015-07-31,MEXBOL Index,PX_LAST,44752.93
2015-07-31,MEXBOL Index,PX_LOW,44322.79
2015-07-31,MEXBOL Index,PX_HIGH,44793.18
2015-07-31,MEXBOL Index,PX_VOLUME,279872600.0
2015-08-03,MEXBOL Index,PX_OPEN,44737.51
2015-08-03,MEXBOL Index,PX_LAST,44903.95
2015-08-03,MEXBOL Index,PX_LOW,44436.12
2015-08-03,MEXBOL Index,PX_HIGH,44913.63
2015-08-03,MEXBOL Index,PX_VOLUME,164307900.0
2015-08-04,MEXBOL Index,PX_OPEN,44901.22
2015-08-04,MEXBOL Index,PX_LAST,45177.98
2015-08-04,MEXBOL Index,PX_LOW,44869.1
2015-08-04,MEXBOL Index,PX_HIGH,45206.88
2015-08-04,MEXBOL Index,PX_VOLUME,188867900.0
2015-08-05,MEXBOL Index,PX_OPEN,45180.36
2015-08-05,MEXBOL Index,PX_LAST,44937.61
2015-08-05,MEXBOL Index,PX_LOW,44863.92
2015-08-05,MEXBOL Index,PX_HIGH,45388.64
2015-08-05,MEXBOL Index,PX_VOLUME,171592800.0
2015-08-06,MEXBOL Index,PX_OPEN,44938.5
2015-08-06,MEXBOL Index,PX_LAST,44921.22
2015-08-06,MEXBOL Index,PX_LOW,44824.47
2015-08-06,MEXBOL Index,PX_HIGH,45062.34
2015-08-06,MEXBOL Index,PX_VOLUME,129991800.0
2015-08-07,MEXBOL Index,PX_OPEN,44919.12
2015-08-07,MEXBOL Index,PX_LAST,44862.14
2015-08-07,MEXBOL Index,PX_LOW,44661.21
2015-08-07,MEXBOL Index,PX_HIGH,44919.12
2015-08-07,MEXBOL Index,PX_VOLUME,117756400.0
2015-08-10,MEXBOL Index,PX_OPEN,44856.19
2015-08-10,MEXBOL Index,PX_LAST,45320.69
2015-08-10,MEXBOL Index,PX_LOW,44785.09
2015-08-10,MEXBOL Index,PX_HIGH,45320.75
2015-08-10,MEXBOL Index,PX_VOLUME,113850000.0
2015-08-11,MEXBOL Index,PX_OPEN,45321.58
2015-08-11,MEXBOL Index,PX_LAST,44379.79
2015-08-11,MEXBOL Index,PX_LOW,44376.53
2015-08-11,MEXBOL Index,PX_HIGH,45333.35
2015-08-11,MEXBOL Index,PX_VOLUME,212045500.0
2015-08-12,MEXBOL Index,PX_OPEN,44379.03
2015-08-12,MEXBOL Index,PX_LAST,44032.38
2015-08-12,MEXBOL Index,PX_LOW,43640.06
2015-08-12,MEXBOL Index,PX_HIGH,44402.58
2015-08-12,MEXBOL Index,PX_VOLUME,227339100.0
2015-08-13,MEXBOL Index,PX_OPEN,44083.48
2015-08-13,MEXBOL Index,PX_LAST,43870.53
2015-08-13,MEXBOL Index,PX_LOW,43785.43
2015-08-13,MEXBOL Index,PX_HIGH,44287.12
2015-08-13,MEXBOL Index,PX_VOLUME,217834400.0
2015-08-14,MEXBOL Index,PX_OPEN,43870.4
2015-08-14,MEXBOL Index,PX_LAST,43746.72
2015-08-14,MEXBOL Index,PX_LOW,43746.31
2015-08-14,MEXBOL Index,PX_HIGH,44069.86
2015-08-14,MEXBOL Index,PX_VOLUME,131704700.0
2015-08-17,MEXBOL Index,PX_OPEN,43762.9
2015-08-17,MEXBOL Index,PX_LAST,43953.48
2015-08-17,MEXBOL Index,PX_LOW,43574.12
2015-08-17,MEXBOL Index,PX_HIGH,43990.05
2015-08-17,MEXBOL Index,PX_VOLUME,155205300.0
2015-08-18,MEXBOL Index,PX_OPEN,43958.08
2015-08-18,MEXBOL Index,PX_LAST,43872.12
2015-08-18,MEXBOL Index,PX_LOW,43730.56
2015-08-18,MEXBOL Index,PX_HIGH,43960.88
2015-08-18,MEXBOL Index,PX_VOLUME,174995200.0
2015-08-19,MEXBOL Index,PX_OPEN,43868.6
2015-08-19,MEXBOL Index,PX_LAST,43473.74
2015-08-19,MEXBOL Index,PX_LOW,43307.53
2015-08-19,MEXBOL Index,PX_HIGH,43906.56
2015-08-19,MEXBOL Index,PX_VOLUME,187876000.0
2015-08-20,MEXBOL Index,PX_OPEN,43470.49
2015-08-20,MEXBOL Index,PX_LAST,43036.59
2015-08-20,MEXBOL Index,PX_LOW,42995.27
2015-08-20,MEXBOL Index,PX_HIGH,43470.49
2015-08-20,MEXBOL Index,PX_VOLUME,181927700.0
2015-08-21,MEXBOL Index,PX_OPEN,43033.01
